Cluster,keyword,Keywords (in the same cluster),Avg Search Volume,Total_Search_Volume,Highest Volume Search Terms,Highest_Search_Volume,relevance_score,Chewy_URL,product_count,CTR
584,puppy food pink bag,"puppy food pouches, puppy food pink bag","40.0, 30.0",70.0,puppy food pouches,40.0,5.2427,https://www.chewy.com/pedigree-puppy-variety-pack-morsels/dp/168571,34.0,0.0
1002,filter media for koi pond,"pond filter koi, pond filters for koi, koi pond filter media, filter media for koi pond, koi carp pond filters, pond filters for koi carp","1600.0, 1600.0, 140.0, 140.0, 10.0, 10.0",3500.0,pond filter koi,1600.0,7.200966666666667,https://www.chewy.com/sunsun-pressurized-pond-filter/dp/158816,96.0,0.0
1064,chicken feed egg layer,"chicken feed layer, chicken feed block, chicken seed block, chicken feed egg layer","1600.0, 90.0, 40.0, 20.0",1750.0,chicken feed layer,1600.0,4.537325,https://www.chewy.com/kalmbach-feeds-all-natural-hi-omegga/dp/244673,70.0,0.0
680,vinyl dog toys squeaky,"vinyl dog toy, vinyl dog toys squeaky","90.0, 20.0",110.0,vinyl dog toy,90.0,6.976850000000001,https://www.chewy.com/ethical-pet-vinyl-basketball-squeaky/dp/215604,41.0,0.0
1345,3 pack dog toys,3 pack dog toys,20.0,20.0,3 pack dog toys,20.0,7.9671,,54.0,0.0
720,puppy food yellow bag,"dog food green bag, dog food yellow bag, puppy food yellow bag, dog treats yellow bag","1000.0, 390.0, 50.0, 40.0",1480.0,dog food green bag,1000.0,6.100925,https://www.chewy.com/addiction-grain-free-mega-large-breed/dp/151035,15.0,0.0
1019,fish food container,fish food container,110.0,110.0,fish food container,110.0,7.9551,https://www.chewy.com/api-betta-flakes-fish-food-036-oz/dp/233174,229.0,0.0
1146,clear water pond treatment,"water treatment ponds, clear water pond treatment","30.0, 30.0",60.0,water treatment ponds,30.0,5.2958,,47.0,0.0
94,reptile heat lamp no light,reptile heat lamp no light,20.0,20.0,reptile heat lamp no light,20.0,7.9459,,102.0,0.0
1161,leather horse girths,leather horse girths,30.0,30.0,leather horse girths,30.0,7.9426,,39.0,0.0
436,dog bandanas red,dog bandanas red,320.0,320.0,dog bandanas red,320.0,7.9329,,54.0,0.0
554,healthy treats for ducks,healthy treats for ducks,30.0,30.0,healthy treats for ducks,30.0,7.929,https://www.chewy.com/pet-botanics-healthy-omega-duck/dp/116708,116.0,0.0
691,cat pillow personalized,cat pillow personalized,10.0,10.0,cat pillow personalized,10.0,7.9283,,47.0,0.0
71,sinking tropical fish food,"fish food that sinks, sinking tropical fish food, fish food not sinking","210.0, 10.0, 10.0",230.0,fish food that sinks,210.0,7.013766666666666,,45.0,0.0
451,brine shrimp as fish food,"brine shrimp fish food, brine shrimp as fish food, freshwater shrimp food, shrimp healthy food, natural shrimp food","390.0, 320.0, 140.0, 110.0, 10.0",970.0,brine shrimp fish food,390.0,7.04486,https://www.chewy.com/san-francisco-bay-brand-freeze-dried/dp/337713,32.0,0.0
346,horse feed oil supplements,"horse feed oil, horse feed oil supplements","30.0, 10.0",40.0,horse feed oil,30.0,7.7771,,159.0,0.0
97,lizard night light bulb,"lizard lights, lizard light bulbs, lizard night light, led lizard lights, lizard led lights, lizard light fixture, lizard red light, lizard uvb lights, lizard night light bulb, lizard lights led","1000.0, 140.0, 40.0, 30.0, 30.0, 20.0, 20.0, 10.0, 10.0, 10.0",1310.0,lizard lights,1000.0,4.533379999999999,https://www.chewy.com/zoo-med-repti-basking-reptile-spot/dp/126600,197.0,0.024390244
1163,black and white cat gifts,"black and white cat gifts, cat photo gifts, crazy cat gifts, gray cat gifts, white cat gifts, grey cat gifts, outdoor cat gifts, big cat gifts, cat print gifts, cat mad gifts, cats gifts and flowers, cat gallery gifts, i love my cat gifts","40.0, 40.0, 30.0, 30.0, 30.0, 20.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0",260.0,black and white cat gifts,40.0,5.819138461538461,,53.0,0.0
712,riding boots horse,"riding boots horse, white horse boots","5400.0, 70.0",5470.0,riding boots horse,5400.0,5.9908,https://www.chewy.com/tough-1-extreme-vented-horse-sport/dp/134384,109.0,0.0
508,hunting dog leashes,hunting dog leashes,260.0,260.0,hunting dog leashes,260.0,7.8866,,79.0,0.0
249,aquarium pump manufacturers,aquarium pump manufacturers,10.0,10.0,aquarium pump manufacturers,10.0,7.8842,,38.0,0.0
1021,tiger shrimp food,"tiger shrimp food, pet shrimp food","50.0, 20.0",70.0,tiger shrimp food,50.0,5.94485,,14.0,0.0
1337,healthy rat food,"healthy rat food, natural rat food","70.0, 10.0",80.0,healthy rat food,70.0,5.819,https://www.chewy.com/kaytee-supreme-fortified-daily-diet/dp/123166,12.0,0.0
463,cat scratching post grey,cat scratching post grey,50.0,50.0,cat scratching post grey,50.0,7.8619,https://www.chewy.com/cat-craft-20-in-carpet-cat-scratching/dp/268403,208.0,0.0
157,starter chicken feed,starter chicken feed,260.0,260.0,starter chicken feed,260.0,7.86,https://www.chewy.com/mile-four-21-organic-whole-grain/dp/371416,41.0,0.0
367,tropical fish food with garlic,"fish food with garlic, tropical fish food with garlic, marine fish food with garlic","90.0, 10.0, 10.0",110.0,fish food with garlic,90.0,7.1325,,230.0,0.0
613,free wild bird food,"free bird food, free wild bird food","720.0, 10.0",730.0,free bird food,720.0,6.2109000000000005,https://www.chewy.com/wagners-shell-free-premium-wild-bird/dp/124704,34.0,0.0
126,50 lb bag of horse feed,50 lb bag of horse feed,10.0,10.0,50 lb bag of horse feed,10.0,7.8564,,83.0,0.0
1133,feeders supply dog food,feeders supply dog food,110.0,110.0,feeders supply dog food,110.0,7.8426,https://www.chewy.com/petlibro-automatic-dog-cat-feeder/dp/303874,207.0,0.0
1158,dog stroller black,dog stroller black,20.0,20.0,dog stroller black,20.0,7.8406,https://www.chewy.com/paws-pals-deluxe-folding-dog-cat/dp/147869,37.0,0.0
687,argan oil dog conditioner,argan oil dog conditioner,10.0,10.0,argan oil dog conditioner,10.0,7.8353,,38.0,0.0
571,cat supplies for free,"free cat supplies, cat supplies for free","170.0, 10.0",180.0,free cat supplies,170.0,7.8014,https://www.chewy.com/b/cat-325,1289.0,0.211538462
1123,cat shirt xxl,cat shirt xxl,10.0,10.0,cat shirt xxl,10.0,7.8245,,206.0,0.0
849,turtle food with vitamin d3,turtle food with vitamin d3,10.0,10.0,turtle food with vitamin d3,10.0,7.8222,,46.0,0.0
502,betta fish food brine shrimp,"shrimp food for betta fish, betta fish food brine shrimp, goldfish food for betta fish","10.0, 10.0, 10.0",30.0,shrimp food for betta fish,10.0,4.851633333333333,https://www.chewy.com/tetra-betta-3-in-1-select-food-fish/dp/125569,43.0,0.0
1186,nature made vitamins fish oil,"vitamins fish oil, fish oil omega 3 vitamins, omega 3 fish oil vitamins, nature made vitamins fish oil, nordic vitamins fish oil, fish oil vitamins for","5400.0, 140.0, 140.0, 50.0, 20.0, 10.0",5760.0,vitamins fish oil,5400.0,5.5823,,2409.0,0.0
282,dog coats colors,dog coats colors,880.0,880.0,dog coats colors,880.0,7.8043,,99.0,0.0
623,sisal fabric for cat scratching posts,"sisal fabric for cat scratching posts, cat scratching post sisal fabric","110.0, 10.0",120.0,sisal fabric for cat scratching posts,110.0,7.7297,,160.0,0.0
986,girth horse tack,girth horse tack,50.0,50.0,girth horse tack,50.0,7.7796,,57.0,0.0
429,skipjack tuna cat food,skipjack tuna cat food,20.0,20.0,skipjack tuna cat food,20.0,7.7634,https://www.chewy.com/wellness-core-signature-selects/dp/49414,31.0,0.0
457,8 dog bowl,8 dog bowl,20.0,20.0,8 dog bowl,20.0,7.7564,,217.0,0.0
234,red dog vitamins,red dog vitamins,10.0,10.0,red dog vitamins,10.0,7.7559,,468.0,0.0
772,black and white cat decor,"wood cat decor, wooden cat decor, funny cat decor, metal cat decor, cat desk decor, black and white cat decor, big cat decor","110.0, 110.0, 70.0, 50.0, 50.0, 30.0, 10.0",430.0,wood cat decor,110.0,4.364685714285714,https://www.chewy.com/b/litter-accessories-410,108.0,0.0
468,dehydrated pork liver dog treats,"dehydrated pork dog treats, dehydrated pork liver dog treats","10.0, 10.0",20.0,dehydrated pork dog treats,10.0,6.0021,,30.0,0.0
301,dogs with 4 balls,"dog 4 balls, dogs with 4 balls, dog with 3 balls","50.0, 50.0, 10.0",110.0,dog 4 balls,50.0,7.584933333333333,https://www.chewy.com/nerf-dog-tennis-balls-dog-toy/dp/137054,40.0,0.058823529
1329,collar for white dog,collar for white dog,30.0,30.0,collar for white dog,30.0,7.7432,,165.0,0.0
48,dog clippers not cutting hair,"dog clippers not cutting hair, dog clippers not cutting","40.0, 30.0",70.0,dog clippers not cutting hair,40.0,7.3934999999999995,,48.0,0.0
67,powder mix fish food,"powder fish food, powder mix fish food","40.0, 10.0",50.0,powder fish food,40.0,7.40355,,497.0,0.0
494,starter duck feed,"feed of duck, feed for duck, feed the duck, duck feed, starter duck feed, duck feed fish, duck feed 50 lb, pet duck feed, duck feed formula, duck food mix, duck feed mix, duck feed her, duck feed starter","6600.0, 6600.0, 6600.0, 6600.0, 260.0, 210.0, 50.0, 20.0, 20.0, 10.0, 10.0, 10.0, 10.0",27000.0,feed of duck,6600.0,5.52993846153846,https://www.chewy.com/b/food-11994,602.0,0.0
782,thermoplastic rubber dog toys,thermoplastic rubber dog toys,20.0,20.0,thermoplastic rubber dog toys,20.0,7.7283,https://www.chewy.com/f/thermoplastic-rubber-dog-toys_c315_f7v658388?sort=lowestPrice,97.0,0.333333333
1150,dog balls are red,"dog balls are red, dog balls red","880.0, 880.0",1760.0,dog balls are red,880.0,7.6902,https://www.chewy.com/nerf-dog-squeaker-trackshot-ball-dog/dp/231910,82.0,0.0
161,iron horse supplements,"iron horse feed, iron horse supplements","70.0, 40.0",110.0,iron horse feed,70.0,7.5938,https://www.chewy.com/horse-health-products-red-cell-iron/dp/142905,55.0,0.0
194,hamster treats fruit,hamster treats fruit,10.0,10.0,hamster treats fruit,10.0,7.7206,,29.0,0.0
1172,xxs dog clothing,xxs dog clothing,1300.0,1300.0,xxs dog clothing,1300.0,7.7193,,875.0,0.0
251,chicken with pomegranate seeds,"chicken with pomegranate seeds, chicken pomegranate seeds","20.0, 20.0",40.0,chicken with pomegranate seeds,20.0,7.50735,,44.0,0.0
218,snake lamp,snake lamp,1900.0,1900.0,snake lamp,1900.0,7.6911,,60.0,0.0
487,dog toothpaste that removes tartar,"will dog toothpaste remove tartar, dog toothpaste that removes tartar","10.0, 10.0",20.0,will dog toothpaste remove tartar,10.0,7.5662,,35.0,0.0
1328,western saddles and tack,"horse tack western, western saddles and tack","1600.0, 70.0",1670.0,horse tack western,1600.0,6.91435,https://www.chewy.com/tahoe-tack-western-patriotic-american/dp/271556,279.0,0.0
1246,organizing dog supplies,organizing dog supplies,260.0,260.0,organizing dog supplies,260.0,7.6747,,55.0,0.0
1220,dehydrated carrot dog treats,dehydrated carrot dog treats,10.0,10.0,dehydrated carrot dog treats,10.0,7.6695,,55.0,0.0
652,no goldfish food,no goldfish food,10.0,10.0,no goldfish food,10.0,7.6589,,82.0,0.0
810,dog no balls,dog no balls,10.0,10.0,dog no balls,10.0,7.6574,,688.0,0.0
417,carrot dog treats no flour,carrot dog treats no flour,10.0,10.0,carrot dog treats no flour,10.0,7.651,,156.0,0.0
1023,vitamins for lactating cat,vitamins for lactating cat,10.0,10.0,vitamins for lactating cat,10.0,7.6486,,135.0,0.0
129,xs dog fashion,"xs dog hat, xs dog fashion","40.0, 10.0",50.0,xs dog hat,40.0,6.4576,,43.0,0.0
72,liver pate dog treats,liver pate dog treats,10.0,10.0,liver pate dog treats,10.0,7.6356,,57.0,0.0
685,plastic dog steps,plastic dog steps,210.0,210.0,plastic dog steps,210.0,7.6313,https://www.chewy.com/f/plastic-dog-steps-stairs-ramps_c449_f7v17023,53.0,0.25
1312,dog bones are made of,"dog bones raw, raw dog bones, dog bones are made of, puppy raw bones","2400.0, 2400.0, 10.0, 10.0",4820.0,dog bones raw,2400.0,6.275499999999999,https://www.chewy.com/bones-chews-made-in-usa-roasted/dp/114673,100.0,0.0
154,high protein tropical fish food,"high protein fish food, high protein goldfish food, high protein tropical fish food, 50 protein fish food, goldfish food high protein","140.0, 20.0, 10.0, 10.0, 10.0",190.0,high protein fish food,140.0,4.39758,,757.0,0.0
418,soil for reptiles,"soil for reptiles, reptile soil","480.0, 480.0",960.0,soil for reptiles,480.0,7.5029,https://www.chewy.com/zoo-med-reptisoil-reptile-soil-10-qt/dp/257681,54.0,0.0
349,horse bits english,"horse bits english, horse riding bits","260.0, 170.0",430.0,horse bits english,260.0,7.484500000000001,,64.0,0.0
1168,brain food for senior dogs,brain food for senior dogs,20.0,20.0,brain food for senior dogs,20.0,7.6123,https://www.chewy.com/f/brain-health-dry-dog-food_c294_f50v63775,42.0,0.333333333
357,carbon filter media,carbon filter media,170.0,170.0,carbon filter media,170.0,7.606,https://www.chewy.com/fluval-spec-carbon-bags-filter-media/dp/181739,46.0,0.0
41,red hen chicken feed,red hen chicken feed,10.0,10.0,red hen chicken feed,10.0,7.5936,,368.0,0.0
1080,horse vitamins for dogs,horse vitamins for dogs,10.0,10.0,horse vitamins for dogs,10.0,7.5934,,57.0,0.0
445,western horse saddle accessories,"saddle accessories, western saddle accessories, horse saddle accessories, saddle bag accessories, english saddle accessories, leather saddle accessories, horse saddle and accessories, saddles and accessories, western horse saddle accessories","880.0, 210.0, 140.0, 70.0, 30.0, 20.0, 20.0, 10.0, 10.0",1390.0,saddle accessories,880.0,5.696455555555556,,46.0,0.0
847,chicken treat wraps,chicken treat wraps,10.0,10.0,chicken treat wraps,10.0,7.5862,,100.0,0.0
171,7 plus cat food,7 plus cat food,10.0,10.0,7 plus cat food,10.0,7.5742,,33.0,0.0
696,carob cookies for dogs,"carob cookies for dogs, dog carob chip cookies, carob chip dog cookies","70.0, 70.0, 70.0",210.0,carob cookies for dogs,70.0,4.175133333333333,https://www.chewy.com/three-dog-bakery-cookies-carob/dp/203353,30.0,0.047619048
1310,chicken feed maker,"chicken feed cups, chicken feed maker","170.0, 50.0",220.0,chicken feed cups,170.0,4.61665,https://www.chewy.com/bec-maxi-cup-semi-automatic-poultry/dp/299173,61.0,0.0
654,50 lb bag of chicken feed,"50 lb bag of chicken feed, chicken feed bag","210.0, 140.0",350.0,50 lb bag of chicken feed,210.0,7.4689499999999995,https://www.chewy.com/kalmbach-feeds-all-natural-16-protein/dp/170372,151.0,0.125
1088,pvc dog toy,pvc dog toy,50.0,50.0,pvc dog toy,50.0,7.5534,,39.0,0.0
704,horse supplement tubs,"horse feed tub, horse supplement tubs","480.0, 20.0",500.0,horse feed tub,480.0,5.27245,,10.0,0.0
627,standard dog leash length,standard dog leash length,70.0,70.0,standard dog leash length,70.0,7.5488,https://www.chewy.com/petsafe-premier-nylon-dog-leash/dp/52254,50.0,0.0
1273,bio filter media,bio filter media,480.0,480.0,bio filter media,480.0,7.5372,https://www.chewy.com/marineland-c-series-canister-bio/dp/125870,46.0,0.0
406,pet munchies natural dog treats,pet munchies natural dog treats,10.0,10.0,pet munchies natural dog treats,10.0,7.536,,26.0,0.0
415,rabbit grass seed mix,"rabbit grass seeds, rabbit pumpkin seeds, rabbit seed mix, rabbit grass seed mix, pumpkin rabbit treats","40.0, 40.0, 20.0, 20.0, 10.0",130.0,rabbit grass seeds,40.0,5.2908,,29.0,0.0
1180,riding boots black leather,"black riding boots, riding boots black, riding boots brown, riding boots black leather, riding boots red","5400.0, 5400.0, 3600.0, 20.0, 10.0",14430.0,black riding boots,5400.0,4.93332,,45.0,0.0
486,chicken treat offers,chicken treat offers,10.0,10.0,chicken treat offers,10.0,7.5181,,519.0,0.0
651,medical grooming for dogs,medical grooming for dogs,90.0,90.0,medical grooming for dogs,90.0,7.5094,,385.0,0.0
538,dog kennels professional,"dog kennels professional, dog kennel supplies, cat kennel supplies","480.0, 260.0, 10.0",750.0,dog kennels professional,480.0,5.644066666666666,,8.0,0.0
1251,fish food vegetables,fish food vegetables,10.0,10.0,fish food vegetables,10.0,7.4987,,608.0,0.0
993,cat and jack bags,"cat 3 bags, love cat bags, cat and jack bags, cat 2 bags, crazy cat bags","170.0, 90.0, 70.0, 50.0, 10.0",390.0,cat 3 bags,170.0,5.16236,,629.0,0.0
61,2 balls dog,2 balls dog,10.0,10.0,2 balls dog,10.0,7.4894,,65.0,0.0
295,knee cap dog bones,"dog bone joint, knee cap dog bones, knotted dog bones, dog bone knot","70.0, 50.0, 40.0, 10.0",170.0,dog bone joint,70.0,5.9045000000000005,https://www.chewy.com/k9warehouse-beef-knee-cap-bones-dog/dp/396355,67.0,0.0
130,fishing with mealworms,"mealworms for fishing, fishing with mealworms, mealworms for koi fish","480.0, 480.0, 10.0",970.0,mealworms for fishing,480.0,5.7367,https://www.chewy.com/zoo-med-can-o-worms-mealworms/dp/125788,34.0,0.0
805,koi fish vitamins,koi fish vitamins,10.0,10.0,koi fish vitamins,10.0,7.4559,,43.0,0.0
1131,catnip oil for cats,catnip oil for cats,140.0,140.0,catnip oil for cats,140.0,7.4553,,32.0,0.0
283,bird nest with eggs,"bird nests, three bird nests, bird nest plant, bird nest with eggs, large bird nests, finch bird nests, bird nest treats, round bird nests, 6 bird nest","33100.0, 14800.0, 1900.0, 480.0, 320.0, 170.0, 170.0, 50.0, 10.0",51000.0,bird nests,33100.0,3.8213333333333335,,166.0,0.0
532,black cat supplies,"pink cat supplies, black cat supplies","30.0, 10.0",40.0,pink cat supplies,30.0,7.09765,,658.0,0.0
1343,duck food container,"duck food container, duck food bag","20.0, 10.0",30.0,duck food container,20.0,5.64015,,15.0,0.0
212,lovebird foraging toys,"lovebird toy, toys for lovebird, lovebird foraging toys","390.0, 390.0, 10.0",790.0,lovebird toy,390.0,6.296966666666666,,69.0,0.0
147,medical grooming for cats,medical grooming for cats,30.0,30.0,medical grooming for cats,30.0,7.431,,291.0,0.0
133,sardine fish vitamins,sardine fish vitamins,10.0,10.0,sardine fish vitamins,10.0,7.4258,,88.0,0.0
642,petrageous dog bowls 4 cup,"petrageous dog bowls, petrageous dog bowls 4 cup","390.0, 10.0",400.0,petrageous dog bowls,390.0,5.09205,https://www.chewy.com/petrageous-designs-metro-deep/dp/55204?utm_source=google-product&amp;utm_medium=organic&amp;utm_campaign=%7Bcampaignid%7D&amp;utm_content=PetRageous%20Designs&amp;utm_term=%7Bkeyword%7D,31.0,0.112244898
